timestamp,title,seller_name,brand,description,initial_price,final_price,currency,availability,reviews_count,categories,asin,buybox_seller,number_of_sellers,root_bs_rank,answered_questions,domain,images_count,url,video_count,image_url,item_weight,rating,product_dimensions,seller_id,date_first_available,discount,model_number,manufacturer,department,plus_content,upc,video,top_review,variations,delivery,features,format,buybox_prices,parent_asin,input_asin,ingredients,origin_url,bought_past_month,is_available,root_bs_category,bs_category,bs_rank,badge,subcategory_rank,amazon_choice,images,product_details,prices_breakdown,country_of_origin
2022-08-14 00:00:00.000,Dyson Airwrap,Official Dyson Store,Dyson,The Dyson Airwrap offers top-notch performance and premium design.,639.53,635.59,USD,Out of Stock,722,"[""Home & Kitchen"", ""Appliances""]",OXFSZ2B5TY,Dyson Official,5,408,290,amazon.com,8,https://www.amazon.com/dp/Q7UG3OFVKZ,2,https://m.media-amazon.com/images/I/159136792.jpg,0.37 kg,4.4,14 x 23 x 9 cm,SELLER3906,2019-04-09 00:00:00.000,0%,MOD2455,Dyson,Home & Kitchen,false,468275136188,false,This product exceeded my expectations!,"[{""asin"": ""DPQL4YPAH6"", ""name"": ""Airwrap - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 635.59, ""currency"": ""USD""}",DQEGFHZ8NP,SO37Q4FGDB,,https://www.amazon.com/dp/A4G7X3AGNZ,246,true,Home & Kitchen,Appliances,680,Amazon's Choice,47,false,"[""https://m.media-amazon.com/images/I/651079122.jpg""]",Full specifications for Dyson Airwrap available on Amazon.,"{""initial"": 639.53, ""final"": 635.59}",China
2022-09-10 00:00:00.000,MSI Raider GE78,Official MSI Store,MSI,The MSI Raider GE78 offers top-notch performance and premium design.,1925.68,1880.41,USD,Limited Stock,4608,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",U7J5H8IIP1,MSI Official,3,4944,185,amazon.com,10,https://www.amazon.com/dp/RGL6Q24VE9,0,https://m.media-amazon.com/images/I/466687220.jpg,1.76 kg,4.5,35 x 17 x 5 cm,SELLER4561,2019-08-30 00:00:00.000,2%,MOD1882,MSI,Electronics,true,556846694660,false,This product exceeded my expectations!,"[{""asin"": ""CVVR0QVCNZ"", ""name"": ""Raider GE78 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1880.41, ""currency"": ""USD""}",3XJCS3K091,OEC3DE5E0G,,https://www.amazon.com/dp/IV9LTRA9XT,370,true,Electronics,Gaming Laptop,933,Best Seller,175,true,"[""https://m.media-amazon.com/images/I/789943396.jpg"", ""https://m.media-amazon.com/images/I/505056779.jpg""]",Full specifications for MSI Raider GE78 available on Amazon.,"{""initial"": 1925.68, ""final"": 1880.41}",USA
2020-08-19 00:00:00.000,Apple MacBook Pro 16,Official Apple Store,Apple,The Apple MacBook Pro 16 offers top-notch performance and premium design.,1688.25,1604.12,USD,Limited Stock,1700,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",UYZ88PJQK9,Apple Official,4,2572,282,amazon.com,1,https://www.amazon.com/dp/EAUNMLLQ5K,3,https://m.media-amazon.com/images/I/757979932.jpg,2.67 kg,5.0,41 x 31 x 17 cm,SELLER3841,2025-08-19 00:00:00.000,4%,MOD9660,Apple,Electronics,false,971676012136,true,This product exceeded my expectations!,"[{""asin"": ""H8S3PU30YJ"", ""name"": ""MacBook Pro 16 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1604.12, ""currency"": ""USD""}",HJTLH2K4BQ,VDJU297RCA,,https://www.amazon.com/dp/DIRTG31F0W,417,true,Electronics,Laptop,686,,208,false,"[""https://m.media-amazon.com/images/I/659204246.jpg"", ""https://m.media-amazon.com/images/I/429509436.jpg"", ""https://m.media-amazon.com/images/I/304261891.jpg""]",Full specifications for Apple MacBook Pro 16 available on Amazon.,"{""initial"": 1688.25, ""final"": 1604.12}",South Korea
2023-07-14 00:00:00.000,Philips Airfryer XXL,Official Philips Store,Philips,The Philips Airfryer XXL offers top-notch performance and premium design.,137.82,118.2,USD,Limited Stock,2856,"[""Home & Kitchen"", ""Appliances""]",NTAKJS6711,Philips Official,4,4624,497,amazon.com,1,https://www.amazon.com/dp/N45N34LFOM,3,https://m.media-amazon.com/images/I/235332689.jpg,1.57 kg,3.3,34 x 17 x 15 cm,SELLER9999,2021-11-29 00:00:00.000,14%,MOD7777,Philips,Home & Kitchen,false,523060268562,false,This product exceeded my expectations!,"[{""asin"": ""AJ17QR1EFH"", ""name"": ""Airfryer XXL - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 118.2, ""currency"": ""USD""}",HXYLG4B1D0,Z0HDLJRKAE,,https://www.amazon.com/dp/WM92YUFKPT,44,false,Home & Kitchen,Appliances,805,,478,true,"[""https://m.media-amazon.com/images/I/692120026.jpg"", ""https://m.media-amazon.com/images/I/365452744.jpg"", ""https://m.media-amazon.com/images/I/563339058.jpg""]",Full specifications for Philips Airfryer XXL available on Amazon.,"{""initial"": 137.82, ""final"": 118.2}",Japan
2025-06-06 00:00:00.000,MSI Raider GE78,Official MSI Store,MSI,The MSI Raider GE78 offers top-notch performance and premium design.,2332.34,2111.13,USD,Limited Stock,1162,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",7VLUYBGLMT,MSI Official,1,656,78,amazon.com,6,https://www.amazon.com/dp/4P2LBUMZZD,4,https://m.media-amazon.com/images/I/661661628.jpg,2.87 kg,4.2,24 x 48 x 9 cm,SELLER9985,2023-10-04 00:00:00.000,9%,MOD2534,MSI,Electronics,false,228059549725,true,This product exceeded my expectations!,"[{""asin"": ""RBEU6MU9II"", ""name"": ""Raider GE78 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 2111.13, ""currency"": ""USD""}",NU55K654BJ,F3DLGCPCWQ,,https://www.amazon.com/dp/Y1H3NWWDRP,290,true,Electronics,Gaming Laptop,295,,218,false,"[""https://m.media-amazon.com/images/I/214032850.jpg""]",Full specifications for MSI Raider GE78 available on Amazon.,"{""initial"": 2332.34, ""final"": 2111.13}",South Korea
2023-05-07 00:00:00.000,Dyson V15 Detect,Official Dyson Store,Dyson,The Dyson V15 Detect offers top-notch performance and premium design.,720.74,669.02,USD,Limited Stock,1371,"[""Home & Kitchen"", ""Appliances""]",XL436ERE73,Dyson Official,4,3184,169,amazon.com,5,https://www.amazon.com/dp/D539LGNMHF,3,https://m.media-amazon.com/images/I/565616068.jpg,2.43 kg,4.1,24 x 13 x 8 cm,SELLER7935,2023-10-04 00:00:00.000,7%,MOD9924,Dyson,Home & Kitchen,true,689658609936,true,This product exceeded my expectations!,"[{""asin"": ""A40AVAAPT0"", ""name"": ""V15 Detect - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 669.02, ""currency"": ""USD""}",ZUESVFJUIB,APM2GCZJ4E,,https://www.amazon.com/dp/FI3N40EKUP,159,true,Home & Kitchen,Appliances,909,,101,false,"[""https://m.media-amazon.com/images/I/581486664.jpg"", ""https://m.media-amazon.com/images/I/655029527.jpg""]",Full specifications for Dyson V15 Detect available on Amazon.,"{""initial"": 720.74, ""final"": 669.02}",China
2020-05-28 00:00:00.000,Dyson Airwrap,Official Dyson Store,Dyson,The Dyson Airwrap offers top-notch performance and premium design.,452.34,416.71,USD,Limited Stock,4338,"[""Home & Kitchen"", ""Appliances""]",2XS1ZG60ZQ,Dyson Official,1,540,13,amazon.com,7,https://www.amazon.com/dp/NLCA6KLG52,5,https://m.media-amazon.com/images/I/328907344.jpg,0.23 kg,3.8,23 x 50 x 16 cm,SELLER9606,2021-11-07 00:00:00.000,7%,MOD4216,Dyson,Home & Kitchen,false,933532876521,true,This product exceeded my expectations!,"[{""asin"": ""T5NI1JLK0D"", ""name"": ""Airwrap - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 416.71, ""currency"": ""USD""}",W0D5FTPR2N,EX98JDGKWA,,https://www.amazon.com/dp/Q7RYFHQCL2,112,true,Home & Kitchen,Appliances,576,,273,true,"[""https://m.media-amazon.com/images/I/964935364.jpg"", ""https://m.media-amazon.com/images/I/577804669.jpg"", ""https://m.media-amazon.com/images/I/214486028.jpg""]",Full specifications for Dyson Airwrap available on Amazon.,"{""initial"": 452.34, ""final"": 416.71}",South Korea
2025-06-05 00:00:00.000,Dell XPS 13,Official Dell Store,Dell,The Dell XPS 13 offers top-notch performance and premium design.,1167.37,1102.21,USD,Limited Stock,2011,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",GZ4GLTJIGH,Dell Official,3,1539,424,amazon.com,4,https://www.amazon.com/dp/HSMZHELNG0,5,https://m.media-amazon.com/images/I/864621457.jpg,2.79 kg,3.3,15 x 26 x 7 cm,SELLER9607,2022-06-09 00:00:00.000,5%,MOD5314,Dell,Electronics,false,136037387354,true,This product exceeded my expectations!,"[{""asin"": ""MUEFWKUCDV"", ""name"": ""XPS 13 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1102.21, ""currency"": ""USD""}",R6IFBJ0GC5,J9UJG955GS,,https://www.amazon.com/dp/KSD195JN75,3,false,Electronics,Laptop,319,Amazon's Choice,102,false,"[""https://m.media-amazon.com/images/I/841839161.jpg"", ""https://m.media-amazon.com/images/I/303191493.jpg"", ""https://m.media-amazon.com/images/I/958487032.jpg""]",Full specifications for Dell XPS 13 available on Amazon.,"{""initial"": 1167.37, ""final"": 1102.21}",USA
2025-08-31 00:00:00.000,Apple MacBook Pro 16,Official Apple Store,Apple,The Apple MacBook Pro 16 offers top-notch performance and premium design.,1072.48,1025.46,USD,Out of Stock,1967,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",ML23EDEZ8I,Apple Official,1,1724,482,amazon.com,7,https://www.amazon.com/dp/2LKHKA39FA,2,https://m.media-amazon.com/images/I/163612810.jpg,2.06 kg,3.3,32 x 40 x 5 cm,SELLER7249,2024-08-23 00:00:00.000,4%,MOD2870,Apple,Electronics,true,110753500465,false,This product exceeded my expectations!,"[{""asin"": ""5R2WHWE6GR"", ""name"": ""MacBook Pro 16 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1025.46, ""currency"": ""USD""}",FZ3KTAX3JT,PY4VF0QI3C,,https://www.amazon.com/dp/506VHELU3A,39,false,Electronics,Laptop,672,,298,true,"[""https://m.media-amazon.com/images/I/297680640.jpg"", ""https://m.media-amazon.com/images/I/379005708.jpg"", ""https://m.media-amazon.com/images/I/121605549.jpg""]",Full specifications for Apple MacBook Pro 16 available on Amazon.,"{""initial"": 1072.48, ""final"": 1025.46}",USA
2025-08-24 00:00:00.000,Dell XPS 15,Official Dell Store,Dell,The Dell XPS 15 offers top-notch performance and premium design.,1278.17,1215.3,USD,Out of Stock,1294,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",JU0CMXK6NN,Dell Official,1,1146,101,amazon.com,9,https://www.amazon.com/dp/LCJQYO99AW,5,https://m.media-amazon.com/images/I/770493479.jpg,1.84 kg,4.5,50 x 18 x 17 cm,SELLER3953,2025-09-02 00:00:00.000,4%,MOD2718,Dell,Electronics,true,463160185783,false,This product exceeded my expectations!,"[{""asin"": ""UNMEWX7LXW"", ""name"": ""XPS 15 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1215.3, ""currency"": ""USD""}",UL6UCVK44B,VIDO3KBF3Q,,https://www.amazon.com/dp/A7C75984ON,96,false,Electronics,Laptop,42,Amazon's Choice,60,false,"[""https://m.media-amazon.com/images/I/795414278.jpg"", ""https://m.media-amazon.com/images/I/966988024.jpg""]",Full specifications for Dell XPS 15 available on Amazon.,"{""initial"": 1278.17, ""final"": 1215.3}",Germany
2020-10-18 00:00:00.000,Apple MacBook Pro 14,Official Apple Store,Apple,The Apple MacBook Pro 14 offers top-notch performance and premium design.,2066.66,2030.6,USD,Limited Stock,2542,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",RQ7K6MN65X,Apple Official,4,4193,349,amazon.com,4,https://www.amazon.com/dp/Y616M106JW,1,https://m.media-amazon.com/images/I/261771189.jpg,1.51 kg,4.3,50 x 30 x 3 cm,SELLER8883,2020-06-07 00:00:00.000,1%,MOD9148,Apple,Electronics,true,892847289075,false,This product exceeded my expectations!,"[{""asin"": ""YZ2QNHGSX3"", ""name"": ""MacBook Pro 14 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 2030.6, ""currency"": ""USD""}",62ZONYTFOK,1NGI4BI86S,,https://www.amazon.com/dp/11Q3PERI1K,350,false,Electronics,Laptop,533,Amazon's Choice,443,true,"[""https://m.media-amazon.com/images/I/650760188.jpg"", ""https://m.media-amazon.com/images/I/688128749.jpg"", ""https://m.media-amazon.com/images/I/940110482.jpg""]",Full specifications for Apple MacBook Pro 14 available on Amazon.,"{""initial"": 2066.66, ""final"": 2030.6}",South Korea
2022-01-30 00:00:00.000,Seagate Barracuda HDD,Official Seagate Store,Seagate,The Seagate Barracuda HDD offers top-notch performance and premium design.,233.9,227.27,USD,In Stock,2008,"[""Electronics"", ""Storage Devices""]",K2VTOX9ETR,Seagate Official,1,696,314,amazon.com,3,https://www.amazon.com/dp/810F4HW5SY,5,https://m.media-amazon.com/images/I/322502594.jpg,1.33 kg,4.6,26 x 10 x 6 cm,SELLER2951,2019-10-11 00:00:00.000,2%,MOD6108,Seagate,Electronics,true,463791327133,false,This product exceeded my expectations!,"[{""asin"": ""1GCFCRZD8P"", ""name"": ""Barracuda HDD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 227.27, ""currency"": ""USD""}",8MDJGPKHY1,6O11ST8O48,,https://www.amazon.com/dp/0QQGLNKQPK,469,true,Electronics,Storage Devices,948,Best Seller,437,false,"[""https://m.media-amazon.com/images/I/608928422.jpg"", ""https://m.media-amazon.com/images/I/518300004.jpg""]",Full specifications for Seagate Barracuda HDD available on Amazon.,"{""initial"": 233.9, ""final"": 227.27}",USA
2024-07-10 00:00:00.000,Microsoft Xbox Series S,Official Microsoft Store,Microsoft,The Microsoft Xbox Series S offers top-notch performance and premium design.,388.77,354.11,USD,Out of Stock,824,"[""Electronics"", ""Gaming Consoles""]",AZA9YX4IRK,Microsoft Official,4,3839,227,amazon.com,5,https://www.amazon.com/dp/Q3QLKKVU27,1,https://m.media-amazon.com/images/I/882424016.jpg,0.69 kg,4.5,49 x 36 x 7 cm,SELLER1455,2024-02-23 00:00:00.000,8%,MOD1072,Microsoft,Electronics,false,496435337001,true,This product exceeded my expectations!,"[{""asin"": ""OF0G7X90MK"", ""name"": ""Xbox Series S - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 354.11, ""currency"": ""USD""}",S6IOBH67N4,HV2KNFWNXQ,,https://www.amazon.com/dp/YO2HL04Z3K,65,false,Electronics,Gaming Consoles,322,Best Seller,301,true,"[""https://m.media-amazon.com/images/I/693544766.jpg"", ""https://m.media-amazon.com/images/I/619850444.jpg""]",Full specifications for Microsoft Xbox Series S available on Amazon.,"{""initial"": 388.77, ""final"": 354.11}",Japan
2022-05-05 00:00:00.000,Microsoft Xbox Series S,Official Microsoft Store,Microsoft,The Microsoft Xbox Series S offers top-notch performance and premium design.,431.54,383.93,USD,Out of Stock,272,"[""Electronics"", ""Gaming Consoles""]",LD69LE2TLJ,Microsoft Official,3,4112,38,amazon.com,7,https://www.amazon.com/dp/H3UFNLTT7E,3,https://m.media-amazon.com/images/I/453658603.jpg,2.4 kg,4.4,24 x 11 x 10 cm,SELLER2335,2020-09-02 00:00:00.000,11%,MOD2215,Microsoft,Electronics,false,536277600052,true,This product exceeded my expectations!,"[{""asin"": ""U0XHON20RH"", ""name"": ""Xbox Series S - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 383.93, ""currency"": ""USD""}",QD0RFMAZOK,D1LR8BOJ6J,,https://www.amazon.com/dp/GFJN6I7MZO,356,true,Electronics,Gaming Consoles,366,,338,false,"[""https://m.media-amazon.com/images/I/348744918.jpg""]",Full specifications for Microsoft Xbox Series S available on Amazon.,"{""initial"": 431.54, ""final"": 383.93}",USA
